name,age,season,tournament,club,apps,mins,shots (off target),shots (on target),shots (blocked),goals,outside_of_box_goals,unsuccessful_dribbles,successful_dribbles,unsuccesful_touches,dispossessed,aerial_won,aerial_lost,total_passes,accurate_long_pass,inaccurate_long_pass,accurate_short_pass,inaccurate_short_pass,accurate_crosses,inaccurate_crosses,long_key_pass,short_key_pass,assists
Elvis Manu,29.0,2017,EC,Brighton,2.0,29.0,undefined,0.5,undefined,undefined,undefined,0.5,1.0,1.0,1.0,undefined,0.5,4.5,undefined,undefined,3.5,1.0,4.5,undefined,undefined,undefined,undefined
Elvis Manu,29.0,2017,NE,GoAheadEagles,14.0,1039.0,0.6,0.4,0.6,0.1,undefined,1.6,1.7,2.4,1.5,0.2,0.6,15.9,0.6,0.6,10.9,3.8,15.9,0.6,0.1,0.4,0.1
Elvis Manu,28.0,2016,EC,Huddersfield,5.0,108.0,0.2,undefined,0.2,undefined,undefined,undefined,0.6,1.2,1.0,0.4,undefined,4.2,0.2,0.2,3.0,0.8,4.2,0.2,undefined,0.4,undefined
Elvis Manu,28.0,2016,EC,Brighton,8.0,129.0,0.4,0.1,0.3,undefined,undefined,0.6,0.3,0.5,0.4,undefined,0.3,2.4,undefined,0.1,2.0,0.3,2.4,undefined,undefined,0.1,undefined
Elvis Manu,28.0,2016,NE,Feyenoord,1.0,3.0,1.0,1.0,undefined,undefined,undefined,undefined,undefined,2.0,undefined,undefined,undefined,3.0,undefined,undefined,2.0,1.0,3.0,undefined,undefined,1.0,undefined
Elvis Manu,27.0,2015,UEL,Feyenoord,6.0,357.0,0.7,1.8,undefined,0.5,undefined,1.3,0.7,1.7,1.3,0.3,0.3,10.3,0.5,0.2,7.7,2.0,10.3,0.5,undefined,0.3,undefined
Elvis Manu,27.0,2015,NE,Feyenoord,27.0,1446.0,0.5,1.0,0.5,0.3,undefined,1.3,1.8,2.0,1.5,0.1,0.6,12.5,0.4,0.5,9.0,2.6,12.5,0.4,0.1,1.1,0.1
Elvis Manu,26.0,2014,NE,Cambuur,15.0,1212.0,0.8,1.0,0.3,0.3,undefined,2.1,1.7,2.4,3.0,0.3,0.9,12.6,0.7,0.3,8.3,3.3,12.6,0.7,0.1,0.5,0.1
Elvis Manu,26.0,2014,NE,Feyenoord,1.0,21.0,undefined,undefined,1.0,undefined,undefined,1.0,2.0,undefined,undefined,undefined,undefined,5.0,undefined,undefined,2.0,3.0,5.0,undefined,undefined,undefined,undefined
Guus Hupperts,27.0,2021,NE,VVVVenlo,9.0,404.0,0.1,0.3,0.1,0.1,undefined,0.3,0.2,0.7,0.4,0.1,1.0,10.3,0.3,0.3,7.0,2.7,10.3,0.3,0.3,0.2,0.1
Guus Hupperts,22.0,2016,UEL,AZAlkmaar,5.0,169.0,undefined,0.2,undefined,undefined,undefined,0.6,0.2,1.0,1.0,0.6,0.6,9.4,undefined,undefined,6.8,2.6,9.4,undefined,undefined,0.2,undefined
Guus Hupperts,22.0,2016,NE,WillemII,13.0,766.0,0.5,0.5,0.4,undefined,undefined,1.0,0.6,1.1,1.2,0.8,1.4,17.8,0.3,0.6,12.4,4.5,17.8,0.3,undefined,0.5,undefined
Guus Hupperts,22.0,2016,NE,AZAlkmaar,13.0,521.0,0.1,0.2,0.3,0.1,0.1,0.8,0.8,1.1,0.6,0.2,0.7,16.2,0.6,0.2,11.4,4.1,16.2,0.6,0.1,1.2,0.2
Guus Hupperts,21.0,2015,NE,AZAlkmaar,28.0,1382.0,0.5,0.6,0.1,0.1,undefined,1.3,0.5,1.4,0.7,0.4,0.7,13.0,0.4,0.4,8.6,3.6,13.0,0.4,0.1,0.9,undefined
Guus Hupperts,20.0,2014,NE,Roda,34.0,2660.0,0.6,0.6,0.3,0.3,undefined,1.9,1.3,1.7,1.1,0.4,1.0,21.6,0.2,0.2,16.4,4.7,21.6,0.2,0.1,1.0,0.2
Mikhail Rosheuvel,25.0,2019,NE,NACBreda,33.0,2463.0,0.2,0.2,0.2,0.2,undefined,2.0,1.3,2.3,1.3,0.2,0.7,19.3,0.4,0.7,14.2,4.0,19.3,0.4,0.4,1.4,0.2
Mikhail Rosheuvel,24.0,2018,NE,Roda,33.0,2776.0,0.5,0.2,0.2,0.1,undefined,1.7,2.4,1.9,1.4,0.3,0.3,22.0,0.7,1.2,16.3,3.7,22.0,0.7,0.2,1.3,0.2
Mikhail Rosheuvel,23.0,2017,NE,Roda,32.0,2361.0,0.8,0.3,0.1,0.1,undefined,1.2,1.4,2.2,1.6,0.1,0.9,15.7,0.6,0.7,11.5,2.9,15.7,0.6,0.3,1.0,0.2
Mikhail Rosheuvel,22.0,2016,NE,Cambuur,20.0,1113.0,0.7,0.1,0.2,undefined,undefined,1.9,1.4,1.1,0.7,0.3,1.0,12.5,0.5,0.6,8.8,2.7,12.5,0.5,undefined,0.6,0.1
Mikhail Rosheuvel,21.0,2015,NE,AZAlkmaar,9.0,319.0,0.6,0.2,0.2,0.1,undefined,0.9,0.6,1.1,0.6,0.1,0.7,6.2,undefined,0.1,5.1,1.0,6.2,undefined,0.2,0.2,undefined
Mikhail Rosheuvel,21.0,2015,NE,Cambuur,14.0,941.0,0.8,0.5,0.1,0.2,0.1,2.1,1.3,1.8,1.1,0.3,0.6,12.9,0.1,0.5,9.6,2.6,12.9,0.1,0.1,0.9,0.1
Mikhail Rosheuvel,20.0,2014,NE,Heracles,34.0,2642.0,0.7,0.6,0.3,0.1,undefined,2.4,1.8,2.3,1.4,0.4,1.1,16.6,0.3,0.3,11.8,4.2,16.6,0.3,0.3,1.0,0.1
Luciano Narsingh,29.0,2021,NE,Twente,14.0,993.0,0.2,0.6,0.1,undefined,undefined,1.1,1.1,2.4,0.7,0.6,1.9,16.4,0.2,0.1,11.1,5.0,16.4,0.2,0.1,1.0,0.3
Luciano Narsingh,29.0,2021,NE,Feyenoord,9.0,393.0,0.7,0.3,undefined,0.1,undefined,0.9,0.8,1.4,0.3,0.4,0.6,12.3,0.1,undefined,10.6,1.7,12.3,0.1,undefined,0.9,0.1
Luciano Narsingh,29.0,2021,UEL,Feyenoord,2.0,135.0,0.5,undefined,undefined,undefined,undefined,2.0,0.5,3.0,1.5,0.5,1.0,21.0,undefined,undefined,18.0,3.0,21.0,undefined,undefined,1.0,0.5
Luciano Narsingh,28.0,2020,NE,Feyenoord,15.0,653.0,0.3,0.5,0.3,0.1,undefined,0.7,1.3,0.9,1.2,0.5,1.1,11.1,0.1,0.1,8.7,2.3,11.1,0.1,undefined,0.9,0.1
Luciano Narsingh,28.0,2020,UEL,Feyenoord,5.0,87.0,0.2,0.6,undefined,undefined,undefined,undefined,0.2,1.4,0.2,0.2,0.6,4.6,undefined,undefined,4.0,0.6,4.6,undefined,undefined,0.2,undefined
Luciano Narsingh,27.0,2019,EC,Swansea,2.0,43.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,0.5,0.5,undefined,undefined,3.0,undefined,undefined,2.0,1.0,3.0,undefined,0.5,undefined,undefined
Luciano Narsingh,26.0,2018,EPL,Swansea,18.0,619.0,0.2,0.3,0.1,0.1,undefined,0.6,0.9,1.0,0.8,0.1,0.8,10.8,0.2,0.2,8.5,1.8,10.8,0.2,0.1,0.6,undefined
Luciano Narsingh,25.0,2017,UCL,PSVEindhoven,5.0,285.0,0.2,0.4,0.2,0.2,undefined,1.2,0.6,0.8,0.8,0.4,1.2,11.8,undefined,undefined,9.0,2.8,11.8,undefined,undefined,1.4,undefined
Luciano Narsingh,25.0,2017,EPL,Swansea,13.0,411.0,0.1,undefined,0.1,undefined,undefined,0.9,0.9,0.7,0.6,0.2,1.1,9.5,0.1,0.1,8.2,1.1,9.5,0.1,undefined,0.5,0.2
Luciano Narsingh,25.0,2017,NE,PSVEindhoven,15.0,801.0,0.5,1.0,0.1,0.1,undefined,1.3,1.6,1.1,1.5,0.3,0.4,18.4,0.2,0.1,14.9,3.2,18.4,0.2,undefined,1.4,0.1
Luciano Narsingh,24.0,2016,UCL,PSVEindhoven,6.0,436.0,undefined,0.3,undefined,0.2,undefined,1.7,0.3,0.7,0.8,0.5,0.2,20.3,0.2,0.8,15.0,4.3,20.3,0.2,0.2,0.3,undefined
Luciano Narsingh,24.0,2016,NE,PSVEindhoven,30.0,2091.0,0.5,0.7,0.4,0.3,undefined,1.4,1.8,2.0,1.2,0.3,0.6,21.4,0.2,0.2,17.6,3.4,21.4,0.2,0.3,1.3,0.2
Luciano Narsingh,23.0,2015,UEL,PSVEindhoven,7.0,565.0,0.4,0.4,undefined,0.1,undefined,1.6,1.1,1.3,0.9,undefined,1.3,19.4,0.4,0.4,14.6,4.0,19.4,0.4,undefined,0.3,0.1
Luciano Narsingh,23.0,2015,NE,PSVEindhoven,32.0,2552.0,0.6,0.6,0.2,0.2,undefined,0.9,1.8,1.6,1.7,0.2,0.7,22.2,0.1,0.1,17.8,4.1,22.2,0.1,undefined,1.7,0.3
Luciano Narsingh,22.0,2014,UEL,PSVEindhoven,3.0,220.0,0.7,0.3,undefined,undefined,undefined,1.0,1.7,1.3,1.3,0.3,0.7,19.7,undefined,0.3,17.0,2.3,19.7,undefined,0.3,2.0,0.3
Luciano Narsingh,22.0,2014,NE,PSVEindhoven,20.0,761.0,0.1,0.4,0.2,undefined,undefined,0.5,1.1,1.3,1.2,undefined,0.4,9.5,0.1,0.1,8.1,1.3,9.5,0.1,0.3,0.6,0.1
Luciano Narsingh,21.0,2013,UEL,PSVEindhoven,4.0,264.0,0.3,undefined,0.3,undefined,undefined,1.5,0.8,1.3,1.3,undefined,0.8,13.8,undefined,undefined,9.8,4.0,13.8,undefined,undefined,1.5,0.3
Mark Uth,29.0,2021,GB,Schalke04,18.0,1367.0,0.9,0.5,0.4,0.1,0.1,1.2,0.9,2.6,1.0,0.4,0.6,25.1,1.7,1.1,18.5,3.8,25.1,1.7,0.5,0.8,0.1
Mark Uth,28.0,2020,GB,Schalke04,8.0,355.0,0.6,0.3,undefined,undefined,undefined,0.3,0.5,2.0,0.6,1.0,1.6,13.6,0.5,0.5,9.8,2.9,13.6,0.5,undefined,0.4,undefined
Mark Uth,28.0,2020,GB,FCKoln,15.0,1168.0,0.9,1.2,0.8,0.3,0.1,0.9,0.9,2.9,1.2,0.5,1.4,26.9,1.9,1.3,17.5,6.2,26.9,1.9,0.5,1.5,0.3
Mark Uth,27.0,2019,GB,Schalke04,20.0,1409.0,0.7,0.8,0.6,0.1,undefined,1.1,0.9,2.9,0.8,0.7,2.0,18.4,1.2,0.7,12.2,4.4,18.4,1.2,0.1,0.6,0.1
Mark Uth,27.0,2019,UCL,Schalke04,5.0,395.0,0.6,0.8,0.4,0.2,undefined,1.2,0.6,1.6,1.8,1.0,2.6,21.2,1.0,1.0,15.4,3.8,21.2,1.0,0.2,0.8,undefined
Mark Uth,27.0,2019,UNL,Germany,1.0,68.0,undefined,2.0,2.0,undefined,undefined,undefined,2.0,3.0,1.0,undefined,3.0,14.0,undefined,undefined,13.0,1.0,14.0,undefined,undefined,undefined,undefined
Mark Uth,26.0,2018,GB,Hoffenheim,31.0,2177.0,0.6,0.7,0.5,0.5,undefined,1.1,0.6,1.7,1.5,0.8,1.7,17.2,0.7,0.3,12.3,4.0,17.2,0.7,0.2,0.7,0.3
Mark Uth,26.0,2018,UEL,Hoffenheim,3.0,202.0,0.7,1.0,0.3,0.3,undefined,0.3,0.7,1.0,1.0,0.7,0.7,13.3,0.7,undefined,9.0,3.7,13.3,0.7,undefined,0.7,0.3
Mark Uth,25.0,2017,GB,Hoffenheim,22.0,1154.0,0.5,0.6,0.7,0.3,0.1,1.0,0.9,1.0,1.0,0.7,0.8,17.4,0.8,0.4,12.2,4.0,17.4,0.8,0.2,0.8,0.1
Mark Uth,24.0,2016,GB,Hoffenheim,25.0,1403.0,0.4,0.6,0.3,0.3,undefined,1.2,0.6,2.0,1.1,0.7,1.4,15.4,0.6,0.4,10.7,3.7,15.4,0.6,undefined,0.6,undefined
Mark Uth,23.0,2015,NE,SCHeerenveen,36.0,3028.0,1.2,1.2,0.8,0.5,undefined,1.7,1.2,3.3,1.8,1.0,2.0,21.6,0.6,0.4,14.7,5.9,21.6,0.6,0.1,1.3,0.3
Mark Uth,22.0,2014,NE,Heracles,28.0,2147.0,0.9,1.3,0.4,0.3,undefined,0.8,0.7,2.7,1.3,0.9,2.7,19.1,0.6,0.4,13.6,4.5,19.1,0.6,0.1,1.0,0.1
Rydell Poepon,25.0,2016,UEL,QarabagFK,4.0,115.0,undefined,undefined,undefined,undefined,undefined,0.3,0.3,1.3,0.5,undefined,1.0,5.5,0.5,undefined,4.0,1.0,5.5,0.5,undefined,0.5,undefined
Rydell Poepon,25.0,2016,NE,Roda,17.0,1452.0,1.7,0.9,0.2,0.2,undefined,0.9,0.8,2.7,1.8,1.9,3.0,22.5,0.9,0.8,14.9,5.9,22.5,0.9,0.1,1.3,0.1
Rydell Poepon,23.0,2014,NE,NACBreda,29.0,2295.0,1.0,0.7,0.3,0.3,0.1,0.9,0.3,2.6,1.6,1.7,2.2,17.6,0.5,0.3,12.4,4.3,17.6,0.5,undefined,1.0,0.1
Xander Houtkoop,25.0,2016,NE,Cambuur,20.0,883.0,0.6,0.3,0.5,undefined,undefined,0.4,0.2,0.9,0.5,0.4,0.5,11.4,0.2,0.2,8.5,2.7,11.4,0.2,0.1,0.8,0.2
Xander Houtkoop,24.0,2015,NE,ADODenHaag,23.0,658.0,0.1,0.2,0.2,0.1,undefined,0.2,0.2,0.6,0.4,0.2,0.6,7.3,0.2,0.6,5.2,1.4,7.3,0.2,0.2,0.4,undefined
Xander Houtkoop,23.0,2014,NE,GoAheadEagles,33.0,2546.0,0.7,0.5,0.2,0.1,undefined,0.7,0.8,1.3,1.2,0.4,0.6,19.1,0.7,0.5,15.0,3.0,19.1,0.7,0.4,0.8,0.2
Navarone Foor,29.0,2020,NE,Vitesse,17.0,952.0,0.4,0.3,0.1,undefined,undefined,0.3,0.7,1.2,0.7,0.3,0.5,30.1,1.0,1.5,23.8,3.8,30.1,1.0,0.4,1.2,0.2
Navarone Foor,28.0,2019,NE,Vitesse,34.0,2600.0,0.6,0.3,0.2,0.1,undefined,0.9,0.4,1.4,1.1,0.6,1.2,38.3,1.8,2.2,29.0,5.4,38.3,1.8,0.1,0.9,0.1
Navarone Foor,27.0,2018,UEL,Vitesse,5.0,338.0,0.6,0.4,0.4,undefined,undefined,0.4,0.2,0.8,undefined,0.6,0.4,49.4,4.0,0.8,39.8,4.8,49.4,4.0,undefined,0.2,undefined
Navarone Foor,27.0,2018,NE,Vitesse,34.0,2633.0,0.5,0.3,0.4,0.1,undefined,0.5,0.6,1.7,0.9,0.7,0.7,34.9,1.9,1.8,26.3,4.9,34.9,1.9,0.1,0.9,0.1
Navarone Foor,26.0,2017,NE,Vitesse,29.0,2232.0,0.4,0.4,0.2,0.2,undefined,0.6,0.8,2.0,1.0,0.3,0.6,34.6,1.3,0.9,26.6,5.8,34.6,1.3,0.1,0.9,undefined
Navarone Foor,25.0,2016,NE,NECNijmegen,34.0,3009.0,0.7,0.7,0.2,0.1,undefined,1.1,1.2,2.0,1.8,0.5,1.3,43.8,2.9,2.2,30.9,7.9,43.8,2.9,0.4,0.9,0.1
Navarone Foor,23.0,2014,NE,NECNijmegen,24.0,1509.0,0.4,0.3,0.1,0.1,undefined,0.5,0.8,1.1,0.7,0.2,1.3,26.1,0.8,1.0,18.8,5.5,26.1,0.8,undefined,1.0,undefined
Mitchell Schet,24.0,2015,NE,ADODenHaag,12.0,578.0,0.3,0.2,undefined,undefined,undefined,0.8,0.5,1.0,0.9,0.5,1.3,13.5,0.3,0.3,9.1,3.8,13.5,0.3,undefined,0.7,undefined
Mitchell Schet,23.0,2014,NE,ADODenHaag,23.0,1438.0,0.3,0.2,0.2,0.1,undefined,0.9,0.7,1.5,1.6,1.0,1.3,20.0,0.6,0.7,13.9,4.8,20.0,0.6,0.2,0.6,undefined
Bertrand Traoré,25.0,2021,EPL,AstonVilla,31.0,1949.0,0.5,0.5,0.5,0.2,undefined,1.1,1.3,1.8,0.7,0.9,0.9,19.5,1.3,0.7,13.9,3.6,19.5,1.3,0.2,0.7,0.2
Bertrand Traoré,24.0,2020,FL1,Lyon,23.0,1254.0,0.6,0.5,0.5,undefined,undefined,1.3,1.4,1.9,1.1,0.7,0.9,21.4,1.1,0.4,16.5,3.4,21.4,1.1,0.4,0.7,0.1
Bertrand Traoré,24.0,2020,UCL,Lyon,5.0,229.0,0.2,1.0,0.6,0.2,undefined,0.6,2.2,2.2,1.2,0.6,0.8,20.8,1.8,0.8,14.6,3.6,20.8,1.8,0.2,0.6,undefined
Bertrand Traoré,23.0,2019,UCL,Lyon,8.0,321.0,0.3,0.4,0.1,0.1,undefined,0.4,0.8,0.5,0.6,0.5,0.5,17.6,0.6,0.5,14.9,1.6,17.6,0.6,undefined,1.0,0.1
Bertrand Traoré,23.0,2019,FL1,Lyon,34.0,2125.0,0.6,0.8,0.5,0.2,undefined,1.1,1.5,1.9,1.1,0.7,1.0,29.3,0.9,0.3,23.3,4.8,29.3,0.9,undefined,0.7,0.1
Bertrand Traoré,22.0,2018,UEL,Lyon,9.0,541.0,0.8,1.2,0.4,0.4,undefined,0.6,1.7,1.9,1.1,0.6,0.4,20.9,0.4,0.3,15.7,4.4,20.9,0.4,0.1,0.7,0.1
Bertrand Traoré,22.0,2018,FL1,Lyon,31.0,2292.0,0.9,1.0,0.7,0.4,undefined,1.0,1.7,2.5,1.3,0.9,0.5,32.2,1.2,0.4,25.4,5.2,32.2,1.2,undefined,0.8,0.1
Bertrand Traoré,21.0,2017,NE,Ajax,24.0,1797.0,1.3,1.5,0.7,0.4,undefined,2.0,3.0,2.9,2.0,0.9,0.7,33.3,1.0,0.5,25.6,6.0,33.3,1.0,undefined,1.0,undefined
Bertrand Traoré,21.0,2017,UEL,Ajax,13.0,1106.0,0.8,1.3,1.1,0.3,undefined,2.2,2.8,4.2,1.9,1.9,2.5,37.4,1.5,0.7,27.3,7.9,37.4,1.5,0.1,1.9,0.3
Bertrand Traoré,20.0,2016,UCL,Chelsea,2.0,44.0,0.5,0.5,undefined,undefined,undefined,0.5,undefined,0.5,undefined,undefined,undefined,11.0,undefined,undefined,10.0,1.0,11.0,undefined,undefined,undefined,undefined
Bertrand Traoré,20.0,2016,EPL,Chelsea,10.0,374.0,0.4,0.6,0.7,0.2,0.1,0.2,0.9,1.5,0.4,0.4,0.9,13.6,0.1,0.1,11.2,2.2,13.6,0.1,undefined,0.5,0.1
Bertrand Traoré,19.0,2015,ACoN,FasoBurkinaFaso,3.0,212.0,1.0,1.3,1.3,undefined,undefined,1.7,1.7,1.7,1.7,0.3,1.0,27.7,0.7,0.7,21.3,5.0,27.7,0.7,0.3,1.3,undefined
Bertrand Traoré,19.0,2015,NE,Vitesse,33.0,2517.0,1.6,1.7,0.8,0.4,0.1,1.5,1.5,3.2,1.7,1.4,2.6,31.2,1.0,0.5,22.6,7.1,31.2,1.0,undefined,1.5,0.2
Bertrand Traoré,18.0,2014,NE,Vitesse,15.0,671.0,1.1,0.8,0.3,0.2,undefined,0.6,0.9,1.7,1.1,0.6,0.7,19.4,1.1,0.3,14.1,3.9,19.4,1.1,0.1,0.9,undefined
Danny Verbeek,19.0,2015,NE,FCUtrecht,13.0,443.0,undefined,0.2,0.2,0.2,0.2,0.2,0.6,1.0,0.8,0.1,0.6,10.6,0.3,0.5,8.2,1.7,10.6,0.3,0.1,0.3,undefined
Danny Verbeek,18.0,2014,NE,NACBreda,28.0,1502.0,0.1,0.4,0.2,0.2,0.1,0.6,0.8,0.9,1.4,0.2,0.9,16.7,0.5,0.4,12.6,3.2,16.7,0.5,0.3,0.3,undefined
Ryan Thomas,30.0,2021,NE,PSVEindhoven,16.0,903.0,0.3,0.2,0.1,0.1,undefined,0.4,0.2,1.4,0.6,0.9,0.7,33.1,1.7,0.9,25.5,4.9,33.1,1.7,0.4,1.1,0.1
Ryan Thomas,30.0,2021,UEL,PSVEindhoven,4.0,323.0,0.3,undefined,0.3,undefined,undefined,0.5,0.3,3.5,0.5,1.3,1.0,44.8,1.8,1.0,35.5,6.5,44.8,1.8,0.5,0.5,0.3
Ryan Thomas,29.0,2020,NE,PSVEindhoven,11.0,800.0,0.3,0.4,0.4,0.2,undefined,0.3,0.9,1.7,1.2,0.8,1.4,40.5,1.5,0.7,33.6,4.5,40.5,1.5,0.2,1.5,0.2
Ryan Thomas,29.0,2020,UEL,PSVEindhoven,3.0,78.0,undefined,undefined,undefined,undefined,undefined,undefined,0.7,0.3,undefined,1.3,0.3,22.7,0.7,1.7,17.7,2.7,22.7,0.7,undefined,undefined,undefined
Ryan Thomas,27.0,2018,NE,PECZwolle,31.0,2711.0,0.5,0.3,0.4,undefined,undefined,0.5,1.3,1.6,1.0,2.2,1.5,50.8,5.2,2.2,37.3,6.2,50.8,5.2,0.3,0.9,0.1
Ryan Thomas,26.0,2017,NE,PECZwolle,31.0,2221.0,0.5,0.3,0.4,undefined,undefined,0.7,0.8,1.4,1.6,1.0,1.4,27.0,2.0,1.4,18.1,5.5,27.0,2.0,0.1,0.9,0.2
Ryan Thomas,25.0,2016,NE,PECZwolle,12.0,865.0,0.8,0.3,0.2,0.2,0.1,0.9,1.7,2.7,0.7,0.9,1.3,27.1,2.7,1.4,17.9,5.1,27.1,2.7,0.3,0.9,0.1
Ryan Thomas,24.0,2015,NE,PECZwolle,32.0,2221.0,0.3,0.4,0.3,0.1,undefined,1.2,1.0,1.8,1.1,0.8,0.9,22.8,1.0,0.9,16.3,4.5,22.8,1.0,0.1,1.1,0.2
Ryan Thomas,23.0,2014,NE,PECZwolle,19.0,1401.0,0.3,0.2,0.2,0.1,undefined,1.6,1.3,1.8,1.4,0.6,0.9,25.9,1.1,0.4,19.6,4.8,25.9,1.1,0.1,0.4,undefined
Jean David Beauguel,28.0,2019,UEL,RepublicViktoriaPlzen,2.0,148.0,1.5,undefined,0.5,undefined,undefined,1.5,0.5,4.5,1.5,6.0,2.5,21.0,0.5,undefined,10.5,10.0,21.0,0.5,undefined,1.5,0.5
Jean David Beauguel,27.0,2018,UEL,RepublicFCFastavZlin,1.0,11.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,undefined,undefined,undefined,1.0,undefined,undefined,1.0,undefined,1.0,undefined,undefined,undefined,undefined
Jean David Beauguel,23.0,2014,NE,RKCWaalwijk,28.0,1074.0,0.3,0.4,0.1,0.1,undefined,1.0,0.4,1.3,1.1,2.1,2.1,13.3,0.3,0.1,7.9,4.9,13.3,0.3,0.1,0.4,0.1
Mustafa Saymak,26.0,2021,NE,PECZwolle,22.0,1378.0,0.4,0.4,0.5,0.1,0.1,0.3,0.7,1.0,0.9,0.4,1.0,27.1,1.4,1.8,19.9,4.0,27.1,1.4,0.1,1.0,undefined
Mustafa Saymak,25.0,2020,NE,PECZwolle,15.0,852.0,0.7,0.5,0.3,0.2,0.1,0.3,0.3,1.5,0.5,0.1,0.7,21.2,2.2,0.7,15.2,3.1,21.2,2.2,0.2,0.5,0.1
Mustafa Saymak,24.0,2019,TS,Rizespor,15.0,313.0,0.4,0.4,undefined,undefined,undefined,0.3,0.2,0.2,0.4,0.1,0.4,11.3,0.7,0.3,8.9,1.4,11.3,0.7,undefined,0.5,undefined
Mustafa Saymak,23.0,2018,NE,PECZwolle,31.0,2735.0,1.3,1.2,0.5,0.4,undefined,0.3,0.4,1.5,1.2,0.4,1.1,27.6,1.7,1.2,19.2,5.5,27.6,1.7,undefined,1.1,0.1
Mustafa Saymak,22.0,2017,NE,PECZwolle,26.0,1749.0,0.8,0.4,0.4,0.1,0.1,0.1,0.5,1.2,0.8,0.3,0.5,25.5,2.2,1.3,17.6,4.5,25.5,2.2,0.1,0.8,undefined
Mustafa Saymak,20.0,2015,NE,PECZwolle,28.0,1842.0,0.8,0.7,0.5,0.2,0.1,0.7,0.6,0.6,1.4,0.4,1.0,28.3,2.1,1.4,20.4,4.4,28.3,2.1,0.2,0.5,undefined
Mustafa Saymak,19.0,2014,NE,PECZwolle,30.0,2359.0,0.6,0.8,0.5,0.2,0.1,0.9,0.3,1.2,1.6,0.5,0.8,27.1,1.1,0.7,19.2,6.1,27.1,1.1,0.3,0.9,0.2
Krisztián Németh,25.0,2020,UMLS,ColumbusCrew,4.0,186.0,0.3,0.3,0.3,0.3,undefined,0.5,undefined,1.3,0.8,1.0,0.5,8.8,0.3,0.3,6.5,1.8,8.8,0.3,undefined,undefined,undefined
Krisztián Németh,24.0,2019,UMLS,SportingKansasCity,24.0,1560.0,1.0,0.8,0.5,0.3,undefined,0.3,0.5,1.8,0.8,1.2,1.5,17.2,0.3,0.2,12.7,4.0,17.2,0.3,undefined,0.9,0.1
Krisztián Németh,24.0,2019,UNL,Hungary,1.0,16.0,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1.0,8.0,undefined,undefined,7.0,1.0,8.0,undefined,undefined,1.0,undefined
Krisztián Németh,23.0,2018,UMLS,NewEnglandRevolution,15.0,467.0,0.4,0.1,undefined,undefined,undefined,0.4,0.3,0.6,0.5,0.4,1.4,9.9,0.3,0.1,7.4,2.1,9.9,0.3,undefined,0.7,0.1
Krisztián Németh,23.0,2018,UMLS,SportingKansasCity,10.0,407.0,0.8,0.8,0.4,0.1,undefined,0.4,0.1,1.1,0.4,0.7,1.0,10.4,0.7,0.1,7.3,2.3,10.4,0.7,undefined,0.3,0.1
Krisztián Németh,22.0,2017,UMLS,NewEnglandRevolution,6.0,177.0,0.7,0.5,0.5,0.2,undefined,0.2,0.3,0.5,0.2,undefined,0.8,11.0,undefined,0.2,7.8,3.0,11.0,undefined,undefined,0.3,0.2
Krisztián Németh,20.0,2015,UMLS,SportingKansasCity,29.0,2129.0,1.0,0.7,0.4,0.3,0.1,1.1,0.8,1.6,1.6,0.8,1.2,19.9,0.7,0.6,14.3,4.2,19.9,0.7,undefined,0.7,0.2
Krisztián Németh,21.0,2016,UEC,Hungary,2.0,108.0,undefined,0.5,undefined,undefined,undefined,undefined,1.0,1.0,1.5,1.0,1.0,21.5,undefined,0.5,14.0,7.0,21.5,undefined,undefined,0.5,undefined
Krisztián Németh,19.0,2014,NE,Roda,24.0,1748.0,0.5,0.9,0.5,0.3,undefined,0.6,0.4,1.8,1.4,0.6,1.3,21.8,0.4,0.2,16.0,5.2,21.8,0.4,undefined,0.8,0.3
Luciano Slagveer,28.0,2020,NE,FCEmmen,9.0,532.0,0.4,0.4,0.1,0.2,undefined,0.4,1.8,2.3,1.1,0.8,1.1,17.2,0.4,0.3,11.9,4.6,17.2,0.4,undefined,1.6,0.2
Luciano Slagveer,27.0,2019,NE,FCEmmen,24.0,1379.0,0.5,0.4,0.2,0.1,undefined,0.5,0.8,2.3,1.0,0.7,1.5,15.9,0.6,0.3,11.5,3.4,15.9,0.6,undefined,0.8,undefined
Luciano Slagveer,26.0,2018,NE,Twente,19.0,1014.0,0.2,0.2,0.3,0.1,undefined,0.4,0.5,1.8,1.3,1.1,1.6,11.8,0.2,0.6,8.1,2.9,11.8,0.2,0.1,0.6,0.1
Luciano Slagveer,25.0,2017,NE,SCHeerenveen,29.0,1075.0,0.6,0.3,0.3,0.1,undefined,0.7,0.3,1.0,0.8,0.4,0.9,11.2,0.3,0.6,7.6,2.9,11.2,0.3,undefined,0.3,0.1
Luciano Slagveer,24.0,2016,NE,SCHeerenveen,30.0,1957.0,0.9,0.6,0.2,0.2,undefined,1.0,0.9,2.0,1.4,0.6,1.1,19.6,0.1,0.8,14.4,4.2,19.6,0.1,undefined,0.8,0.2
